UMAP_D1,concentration,UMAP_D2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Entropy,Hyperflatness,Hyperskewness,Kurtosis,Mean,Median,Mode,Skewness,StandardDeviation,TContrast_Avg,TContrast_Ortho_pc_value,TContrast_pc_angle,TContrast_pc_value,TCorrelation_Avg,TCorrelation_Ortho_pc_value,TCorrelation_pc_angle,TCorrelation_pc_value,TDiffAvg_Avg,TDiffAvg_Ortho_pc_value,TDiffAvg_pc_angle,TDiffAvg_pc_value,TDiffEnt_Avg,TDiffEnt_Ortho_pc_value,TDiffEnt_pc_angle,TDiffEnt_pc_value,TDiffVariance_Avg,TDiffVariance_Ortho_pc_value,TDiffVariance_pc_angle,TDiffVariance_pc_value,TEnergy_Avg,TEnergy_Ortho_pc_value,TEnergy_pc_angle,TEnergy_pc_value,TEnt_Avg,TEnt_Ortho_pc_value,TEnt_pc_angle,TEnt_pc_value,THomogeneity_Avg,THomogeneity_Ortho_pc_value,THomogeneity_pc_angle,THomogeneity_pc_value,TInvDiffMoment_Avg,TInvDiffMoment_Ortho_pc_value,TInvDiffMoment_pc_angle,TInvDiffMoment_pc_value,TSumAvg_Avg,TSumAvg_Ortho_pc_value,TSumAvg_pc_angle,TSumAvg_pc_value,TSumEnt_Avg,TSumEnt_Ortho_pc_value,TSumEnt_pc_angle,TSumEnt_pc_value,TSumVariance_Avg,TSumVariance_Ortho_pc_value,TSumVariance_pc_angle,TSumVariance_pc_value,TVariance_Avg,TVariance_Ortho_pc_value,TVariance_pc_angle,TVariance_pc_value,dmso_control,positive_control,negative_control,has_drug
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,C,C,C,C
2.47079,0,8.6255,-2.004361868,2.689683914,-2.88658905,-0.210862219,-1.701294422,0.325060546,-2.87723732,-0.234697327,-1.705486059,0.173896462,4.929964409,1188.386257,150.7816067,21.44859451,887.5119047,584,230,3.477715498,1005.398911,0.069682066,0.076346815,60,0.079191192,0.860977528,0.875013111,135,0.880022215,0.066112868,0.071164067,30,0.073690273,0.879023479,0.894247627,30,0.900537638,0.250605818,0.250733602,150,0.250765374,0.774848961,0.778380367,135,0.779476247,0.879023479,0.894247627,30,0.900537638,0.967523253,0.970201235,135,0.971181129,0.967300224,0.970058708,135,0.971059698,0.282135957,0.282274774,30,0.282280524,0.879023479,0.894247627,30,0.900537638,0.932741204,0.939669546,135,0.942179877,0.250605818,0.250733602,150,0.250765374,0,1,0,0
1.62857,0,6.74366,-1.94279623,1.285008669,-2.277592182,-0.368250936,-0.09929277,0.637889504,-2.951325655,-0.829676211,0.546631932,-0.064128228,4.871580233,1542.690882,175.6761097,22.93217304,771.5148268,532,220,3.471236537,806.0744317,0.073530338,0.080337377,60,0.083404091,0.824731148,0.843145362,135,0.84715323,0.068383086,0.073745858,60,0.075930892,0.851207293,0.866280361,60,0.872765021,0.2097595,0.209776706,60,0.209887597,0.776275124,0.780245237,135,0.781176827,0.851207293,0.866280361,60,0.872765021,0.966591402,0.969382362,135,0.97003747,0.966316563,0.969193727,135,0.969859999,0.253401061,0.25308655,90,0.253616438,0.851207293,0.866280361,60,0.872765021,0.765507661,0.773159078,135,0.77484029,0.2097595,0.209776706,60,0.209887597,1,0,0,0
1.3588,16,6.42605,-1.25336647,1.569090605,-0.373635113,-0.10069637,1.331608057,0.694140851,0.513523042,-2.015728951,1.464458585,-0.184989333,4.834772053,1659.207412,192.3543562,24.79611982,756.0493279,478,224,3.656103967,825.5393951,0.078922348,0.087631366,120,0.088284001,0.836398899,0.855417992,135,0.855664086,0.073358491,0.079935829,60,0.080389128,0.903491967,0.922734434,120,0.923005634,0.241205093,0.241191581,0,0.241296473,0.761912909,0.766393997,135,0.76680028,0.903491967,0.922734434,120,0.923005634,0.964198892,0.96743384,135,0.96762004,0.963876171,0.96722372,135,0.967394252,0.276884224,0.276913336,90,0.277049155,0.903491967,0.922734434,120,0.923005634,0.885898025,0.895078732,135,0.895197451,0.241205093,0.241191581,0,0.241296473,0,0,0,1
2.17853,16,-1.29454,-5.723766804,-1.701955438,-2.447350264,-0.770286918,-1.700621605,-0.382932395,0.499823809,-0.50527066,-1.483282685,-0.258998871,4.43112301,4200.89257,337.8765822,33.145516,799.6133661,542,233,4.117209879,881.659044,0.026814567,0.029210455,60,0.030305847,0.844561141,0.860544118,135,0.865517747,0.025778255,0.027625347,60,0.028759073,0.404718446,0.410890272,60,0.415107116,0.08625216,0.086287232,150,0.086296187,0.90747843,0.908951572,135,0.909736445,0.404718446,0.410890272,60,0.415107116,0.987278351,0.988356611,135,0.988784494,0.98721447,0.988320453,135,0.988748224,0.103610077,0.103640573,30,0.103643448,0.404718446,0.410890272,60,0.415107116,0.318194072,0.320902311,135,0.32176015,0.08625216,0.086287232,150,0.086296187,0,0,0,1
0.565285,16,4.84471,-2.386073828,0.534940779,-2.406870127,-0.549137473,-1.842126966,0.280960321,0.514819801,-0.747012854,-1.461490512,-0.284701854,4.926201508,1973.661975,208.644794,24.83041899,773.0077944,553,234,3.43374058,757.3802313,0.067444138,0.073501479,60,0.075391342,0.808212972,0.827161767,135,0.831322213,0.06518101,0.070235428,60,0.072242209,0.807712772,0.822495074,60,0.827922414,0.17582767,0.175866843,150,0.175920078,0.781692806,0.785466528,135,0.787267456,0.807712772,0.822495074,60,0.827922414,0.967776502,0.970474847,135,0.971280077,0.967635627,0.970391561,135,0.971192091,0.228345051,0.228376309,30,0.228447227,0.807712772,0.822495074,60,0.827922414,0.635866544,0.642478539,135,0.643941462,0.17582767,0.175866843,150,0.175920078,0,0,0,1
-0.0219034,16,1.10513,-2.919185638,-1.697526932,1.917935371,-0.2607885,-1.244130254,-0.83519572,0.287340671,0.512741864,-0.628364444,-0.070324175,4.438387392,2543.813316,258.3764714,29.89041572,709.0898428,389,221,4.093599275,829.8237452,0.048765397,0.053446125,120,0.055768202,0.837441631,0.855030919,45,0.859729169,0.044908799,0.048386046,120,0.050113948,0.605184892,0.61619581,120,0.621021083,0.149989906,0.150027853,120,0.150060974,0.854373887,0.856937019,45,0.857701666,0.605184892,0.61619581,120,0.621021083,0.978146765,0.979926101,45,0.980500068,0.977928406,0.979781246,45,0.980364856,0.168567069,0.168608919,60,0.168630961,0.605184892,0.61619581,120,0.621021083,0.551194226,0.556443541,45,0.557852849,0.149989906,0.150027853,120,0.150060974,0,0,0,1
0.178716,16,-6.07161,-6.067354202,-2.832750797,2.082692862,-0.43466714,-1.713908672,-0.489040196,0.443825364,0.807053089,-1.648441911,0.390925795,4.112806695,27768.70172,1692.003071,108.864363,915.4173555,617,234,7.922002175,1235.519844,0.014649897,0.015452407,120,0.017204268,0.917158133,0.925104519,45,0.929327949,0.014155543,0.014990484,120,0.016249753,0.274699021,0.278827868,120,0.281860971,0.088418292,0.088463129,150,0.088494467,0.941267524,0.942292986,45,0.942436314,0.274699021,0.278827868,120,0.281860971,0.993003424,0.993590456,45,0.993889806,0.992971664,0.993569265,45,0.993876019,0.074161536,0.074170406,30,0.074229823,0.274699021,0.278827868,120,0.281860971,0.339023272,0.340393994,45,0.341140774,0.088418292,0.088463129,150,0.088494467,0,0,0,1
2.31468,16,7.42035,-2.192468882,1.147976279,-3.431244135,-0.608447909,-0.634441555,0.722302675,0.48483485,0.177929416,-0.330115646,-0.157641634,5.032214999,1434.142582,157.6674605,20.45550885,865.0720072,631,226,3.168496796,855.6217899,0.06984274,0.076994658,30,0.07793959,0.81413897,0.834858453,135,0.836749017,0.066253335,0.072310252,30,0.07260734,0.847961916,0.865847449,30,0.866873318,0.18788812,0.187656654,90,0.188046305,0.773732651,0.778197312,135,0.778444268,0.847961916,0.865847449,30,0.866873318,0.967448675,0.97056304,135,0.970726694,0.967231811,0.970415935,135,0.970593326,0.248500082,0.248525581,60,0.248588832,0.847961916,0.865847449,30,0.866873318,0.68170974,0.689466629,135,0.690177028,0.18788812,0.187656654,90,0.188046305,0,0,0,1
-2.88052,16,-6.06045,-4.182577133,-1.729020119,2.098536968,-0.378700614,-0.757693589,-0.376319557,0.32978633,0.908170998,0.170164526,-0.162345901,4.541294286,5635.731189,497.17044,47.98999966,835.4356899,570,206,5.303940084,1019.984663,0.035298303,0.039034483,120,0.040101125,0.874212401,0.888752463,45,0.891325015,0.032682878,0.035469428,120,0.036223648,0.462347632,0.470533096,120,0.473554444,0.140309978,0.140231712,90,0.140471098,0.89686338,0.898663103,45,0.899285884,0.462347632,0.470533096,120,0.473554444,0.984081365,0.9854547,45,0.985806468,0.983920081,0.98535181,45,0.985704712,0.129973222,0.129888551,90,0.130186016,0.462347632,0.470533096,120,0.473554444,0.525941609,0.530005494,45,0.530727382,0.140309978,0.140231712,90,0.140471098,0,0,0,1
4.02284,16,3.72011,1.814568639,2.724904537,3.535391092,0.387252033,2.091474295,0.512450635,0.40868184,-0.44375965,-0.395137191,0.080447786,5.069350038,1152.43166,149.3936651,21.42482448,760.3144007,478,224,3.461810136,833.6966106,0.105938011,0.116511191,150,0.121114137,0.845869186,0.862495006,45,0.867549467,0.094897927,0.102674558,150,0.105358892,1.127564412,1.148687913,150,1.155391878,0.343668799,0.343535558,0,0.344024568,0.698404997,0.703522998,45,0.70438295,1.127564412,1.148687913,150,1.155391878,0.954270081,0.958005356,45,0.958909232,0.953650402,0.957539473,45,0.958510586,0.380813409,0.380601126,0,0.381127188,1.127564412,1.148687913,150,1.155391878,1.268737186,1.280310161,45,1.283785789,0.343668799,0.343535558,0,0.344024568,0,0,0,1
0.989007,16,2.29924,-3.552955627,0.057877008,-2.318012714,-0.439432204,-0.788140535,0.074165687,0.448016375,-0.526296616,0.305536717,-0.311698109,4.719544321,2504.838403,262.5443791,30.55171094,786.9728203,539,227,4.055587409,838.6771166,0.055139345,0.060063519,60,0.062521683,0.82863744,0.846846374,135,0.850172632,0.051531774,0.055511365,60,0.057126182,0.651243583,0.662379776,60,0.668023921,0.160883813,0.160646661,90,0.161119407,0.838173025,0.841207076,135,0.842086251,0.651243583,0.662379776,60,0.668023921,0.97480605,0.97699869,135,0.977262696,0.974594555,0.976846653,135,0.977137132,0.179498398,0.179363254,90,0.179573679,0.651243583,0.662379776,60,0.668023921,0.588395907,0.594312584,135,0.595382969,0.160883813,0.160646661,90,0.161119407,0,0,0,1
-4.93264,16,2.73956,-1.457553148,-0.051925894,3.221328974,-0.192863256,-2.862501621,-0.209749296,0.318781734,-0.045125861,0.700104296,-0.217616633,4.802405953,1951.54195,216.5577771,26.72631081,761.2765942,495,223,3.801750514,830.4075133,0.067871032,0.074204906,150,0.077279288,0.839303268,0.855636906,45,0.860724473,0.063410421,0.068075311,150,0.070935022,0.805434345,0.819118928,150,0.827058659,0.211171005,0.211259914,150,0.211286518,0.793388498,0.796820299,45,0.798118197,0.805434345,0.819118928,150,0.827058659,0.969010627,0.971455602,45,0.972363738,0.968740625,0.971270503,45,0.972197524,0.239949102,0.240035574,150,0.240037491,0.805434345,0.819118928,150,0.827058659,0.776812987,0.783617243,45,0.785765672,0.211171005,0.211259914,150,0.211286518,0,0,0,1
4.31401,8,-1.82386,11.10243511,-1.779507279,0.710980594,0.078790523,1.268643618,0.149978429,-1.695675373,-0.72485435,0.055962395,0.103287399,4.578725639,15.11446612,3.643260575,2.845308055,112.6086559,112,109,0.448011104,5.962597809,0.256788621,0.25735676,30,0.257814851,0.472845298,0.473639084,0,0.483321581,0.256387062,0.256919754,30,0.257397011,1.804598707,1.805623048,165,1.806074957,0.243561115,0.243572541,0,0.243637715,0.326825706,0.326959415,0,0.329174184,1.804598707,1.805623048,165,1.806074957,0.871873336,0.872053096,0,0.874335727,0.871846625,0.87202708,0,0.874313919,0.814684922,0.814893104,0,0.815142745,1.804598707,1.805623048,165,1.806074957,0.717455838,0.717876032,0,0.722786162,0.243561115,0.243572541,0,0.243637715,0,0,0,1
1.8473,16,-2.87918,14.59543514,-2.5164783,0.505697012,-0.041609902,-2.870330811,-0.198257297,0.169137403,-1.522553682,-1.482222438,0.188803777,4.370695305,18.49100789,2.851905351,3.013332619,112.7506647,113,112,0.246070685,5.040384569,0.363053989,0.363439205,150,0.36439947,0.27713229,0.277651179,0,0.293904077,0.362700632,0.363597719,45,0.364004619,1.956264157,1.956629974,150,1.957418912,0.25112063,0.251120857,150,0.251122075,0.268510481,0.268569434,0,0.270880671,1.956264157,1.956629974,150,1.957418912,0.818708577,0.818825338,0,0.822889885,0.81868502,0.818803276,0,0.822869353,1.006013708,1.006309875,0,1.006517431,1.956264157,1.956629974,150,1.957418912,0.64142853,0.641684177,0,0.649852693,0.25112063,0.251120857,150,0.251122075,0,0,0,1
1.40155,16,-0.0576982,-3.627916813,-1.960766673,1.919092178,-0.925189495,-0.93515116,0.443141997,0.379827231,1.036585808,0.186049655,-0.093245968,4.841375769,3354.503876,281.0786227,28.63854355,814.2791739,607,262,3.716268924,771.5201528,0.03996934,0.042875543,120,0.045660503,0.83213844,0.846911787,45,0.854551522,0.038521727,0.041344103,120,0.043124714,0.564297054,0.57340947,120,0.579389724,0.119053745,0.118867732,90,0.11924329,0.86032111,0.862623962,45,0.863480324,0.564297054,0.57340947,120,0.579389724,0.980971358,0.982481621,45,0.983118139,0.980883763,0.982416485,45,0.983075566,0.151417815,0.151305973,90,0.151481008,0.564297054,0.57340947,120,0.579389724,0.43624564,0.439764034,45,0.441583114,0.119053745,0.118867732,90,0.11924329,0,0,0,1
0.0457569,16,0.883415,-2.93869853,-1.766640902,1.931282878,-0.546073377,1.131065011,0.09114518,0.354685158,0.754710674,-0.202367827,-0.119352035,4.710681956,2589.873623,263.7849334,30.29786517,754.0551672,529,221,4.038101165,798.7809099,0.046888325,0.051647305,120,0.052852907,0.83845089,0.856028096,45,0.858930955,0.043675679,0.047340488,120,0.048379337,0.598248444,0.609623701,120,0.612723795,0.145119772,0.145117287,30,0.14517146,0.854261471,0.857029148,45,0.857425496,0.598248444,0.609623701,120,0.612723795,0.978670029,0.980513887,45,0.980801365,0.978482929,0.980387653,45,0.980680508,0.164813068,0.164820568,30,0.164849319,0.598248444,0.609623701,120,0.612723795,0.533590761,0.538690731,45,0.539533253,0.145119772,0.145117287,30,0.14517146,0,0,0,1
-4.48279,1,3.64897,-2.246654272,-1.287321925,1.902620435,-0.74618417,1.521955729,0.876876652,-2.820258379,0.657185078,0.578165948,0.035922844,4.848376353,2257.154829,231.3842348,27.05933188,787.4125338,572,228,3.704014448,798.2910991,0.057426074,0.061756921,120,0.065827026,0.818870577,0.834985511,45,0.844498086,0.053757536,0.0572086,120,0.060259022,0.698192188,0.708575413,120,0.717754235,0.158522082,0.158393563,0,0.158621332,0.821388495,0.824289581,45,0.825943162,0.698192188,0.708575413,120,0.717754235,0.973692834,0.975629067,45,0.976747625,0.97348614,0.975475022,45,0.97662307,0.19370918,0.193717644,60,0.193749269,0.698192188,0.708575413,120,0.717754235,0.576662254,0.581759257,45,0.5847751,0.158522082,0.158393563,0,0.158621332,0,0,0,1
1.92745,16,0.748828,-4.399484634,-0.610663593,-3.481521845,-0.50148946,0.959857702,0.089401759,0.340968192,0.4433164,2.382877588,-0.159349918,4.606483563,3164.70674,293.0675782,31.43120283,772.6076975,518,223,4.084135862,852.1379182,0.041984949,0.046145427,30,0.047215902,0.835825197,0.853997836,135,0.85666379,0.039569897,0.042839126,30,0.043815683,0.549060838,0.559388817,30,0.562356965,0.127864557,0.12772798,0,0.127933525,0.86888118,0.871388124,135,0.87187705,0.549060838,0.559388817,30,0.562356965,0.980601081,0.982302601,135,0.982635014,0.980455381,0.982212343,135,0.982548923,0.147999869,0.148027432,150,0.148041807,0.549060838,0.559388817,30,0.562356965,0.469473279,0.474061613,135,0.474743289,0.127864557,0.12772798,0,0.127933525,0,0,0,1
1.40585,16,6.75484,-2.273581743,1.113062978,-1.815364838,-0.344839483,-0.851999521,0.325876057,0.522922039,-0.781051934,0.319531113,-0.020442044,4.858105427,1601.70406,183.8180665,23.83193655,812.8489637,535,224,3.580075388,884.6807592,0.069124703,0.076486734,120,0.077632918,0.83023967,0.850082416,135,0.850270488,0.064718059,0.070339888,60,0.071315486,0.816256752,0.832409505,60,0.83510866,0.203593777,0.203194348,90,0.203962719,0.789239018,0.793421778,135,0.793604028,0.816256752,0.832409505,60,0.83510866,0.968345259,0.971245195,135,0.971456991,0.968081128,0.971077697,135,0.971276974,0.241174184,0.240904865,90,0.241409885,0.816256752,0.832409505,60,0.83510866,0.745250404,0.753447723,135,0.753524316,0.203593777,0.203194348,90,0.203962719,0,0,0,1
-2.36808,16,1.44526,-0.784611046,-0.22054325,3.179403067,-0.194487676,2.073974371,0.320415318,0.4070158,-0.325835228,-0.352058947,0.127147913,4.697266312,1296.807362,160.7625323,22.34708374,743.1176357,436,231,3.55054388,831.248452,0.072655602,0.080102582,150,0.082268449,0.836189347,0.854657733,45,0.858503886,0.066173841,0.071726618,150,0.07313539,0.842451597,0.858364401,150,0.862774634,0.221771013,0.221173798,0,0.222470085,0.784333777,0.788186328,45,0.789099291,0.842451597,0.858364401,150,0.862774634,0.967918232,0.970681073,45,0.971344319,0.967556173,0.970431404,45,0.971101013,0.256244864,0.255756076,0,0.25667238,0.842451597,0.858364401,150,0.862774634,0.814428451,0.82270316,45,0.824409266,0.221771013,0.221173798,0,0.222470085,0,0,0,1
3.2313,16,-1.52878,14.95899773,-3.439108849,-0.674245834,-0.191073701,0.803755879,0.280809432,0.083046503,-0.938599586,0.167971656,-0.713951647,4.229266499,37.20029676,6.30250115,3.589575388,111.5206318,111,110,0.408565832,4.598666061,0.392017858,0.392457321,105,0.393663659,0.180600667,0.182159673,0,0.199702656,0.391659385,0.392108823,105,0.393332395,1.918146357,1.918403677,105,1.919100772,0.239210707,0.239254692,0,0.239294409,0.285705483,0.285760714,0,0.287558236,1.918146357,1.918403677,105,1.919100772,0.804229993,0.804533188,0,0.808725186,0.804206155,0.804512656,0,0.808702214,0.781329247,0.781661285,0,0.782139523,1.918146357,1.918403677,105,1.919100772,0.564824968,0.565674496,0,0.574164277,0.239210707,0.239254692,0,0.239294409,0,0,0,1
1.32813,16,-2.83454,10.51241398,-1.492189884,0.351856917,0.195781633,-1.640505195,-0.692014337,0.035127837,0.805277288,0.575118124,0.772393525,4.655166868,22.10404969,5.833930067,3.296365628,112.2502756,111,109,0.632205279,6.364453468,0.247949057,0.248482742,165,0.24885326,0.490005461,0.49126052,0,0.500219258,0.247576391,0.248113181,165,0.248443488,1.793903075,1.794662039,60,1.79526818,0.243089995,0.243112853,90,0.243183184,0.344577892,0.344720586,0,0.346982789,1.793903075,1.794662039,60,1.79526818,0.876273856,0.876521595,0,0.8786971,0.876249071,0.876497747,0,0.878677078,0.758800066,0.759130525,90,0.75925391,1.793903075,1.794662039,60,1.79526818,0.724410921,0.725298964,0,0.729445167,0.243089995,0.243112853,90,0.243183184,0,0,0,1
3.40557,16,3.88662,1.047552705,3.23243475,2.139021873,0.394729882,0.470925063,0.182527006,0.367509097,-0.074443601,-0.59122932,0.023970094,5.082000187,1163.289858,154.2980071,22.31792309,814.0049334,532,211,3.576483921,912.2891414,0.100076252,0.110469763,120,0.114447867,0.854385202,0.871990937,45,0.873342272,0.088617323,0.096165457,120,0.097970027,1.076644592,1.097681924,120,1.102191144,0.34362606,0.343714924,60,0.343755359,0.71630477,0.721446383,135,0.721500979,1.076644592,1.097681924,120,1.102191144,0.957418758,0.961356166,45,0.961419259,0.956824393,0.960920259,45,0.96100301,0.364720755,0.364745434,30,0.364838394,1.076644592,1.097681924,120,1.102191144,1.274427989,1.286502327,45,1.287431015,0.34362606,0.343714924,60,0.343755359,0,0,0,1
2.08471,16,9.48089,-1.623620868,1.807125926,-3.079334259,-0.271019846,1.158532739,0.59013474,0.499660552,-0.034406453,-0.184562057,0.089063965,4.936060931,1047.378634,138.6383541,20.48302806,808.6114159,565,237,3.375533183,845.0609626,0.076794808,0.084604902,60,0.086663434,0.83119224,0.850171936,135,0.853177633,0.07071699,0.076957283,30,0.077679877,0.881856547,0.899497997,30,0.902034413,0.227455829,0.227562465,30,0.227569056,0.770340288,0.774790345,135,0.77502608,0.881856547,0.899497997,30,0.902034413,0.965593903,0.968785384,135,0.968976563,0.965247732,0.96853116,135,0.968763304,0.269471711,0.269560367,30,0.269596785,0.881856547,0.899497997,30,0.902034413,0.833028507,0.841576148,135,0.842943331,0.227455829,0.227562465,30,0.227569056,0,0,0,1
0.650257,16,-1.81123,14.9597826,-3.503728151,-1.853163481,-0.182710305,0.842291951,0.091270395,0.030583277,-0.252008796,0.125269294,-0.892065227,4.191898354,18.69774353,3.020952963,3.144034358,111.3330984,111,110,0.296253514,4.456293709,0.3981494,0.399498125,75,0.399770987,0.152176014,0.153586891,0,0.175319625,0.3979349,0.399279835,75,0.399543123,1.896664174,1.897327159,75,1.897547067,0.234806879,0.234864793,0,0.234899609,0.29146048,0.291449864,0,0.293566085,1.896664174,1.897327159,75,1.897547067,0.8010683,0.801352745,0,0.806402781,0.801054,0.801338206,0,0.806390793,0.750977078,0.751443323,0,0.751715919,1.896664174,1.897327159,75,1.897547067,0.541078114,0.541873892,0,0.55216424,0.234806879,0.234864793,0,0.234899609,0,0,0,1
0.292386,16,-3.95756,12.97427464,-2.35979414,-3.534930944,0.057491001,1.166179061,-0.408881336,-0.07626643,1.724512458,-0.053401459,-0.157854035,4.367440014,19.86273149,3.594422113,3.093008249,111.1459942,111,110,0.337547616,5.050539023,0.329343715,0.330150898,15,0.331069055,0.29853612,0.299622238,0,0.313859948,0.329098565,0.329926863,15,0.33085268,1.850276308,1.85106623,15,1.851904744,0.234754743,0.234798263,0,0.234838143,0.311184822,0.311246909,0,0.313476392,1.850276308,1.85106623,15,1.851904744,0.835491536,0.835715757,0,0.839013528,0.835475233,0.835699433,0,0.83899899,0.747608629,0.747946445,0,0.74827069,1.850276308,1.85106623,15,1.851904744,0.609675257,0.610298087,0,0.617088862,0.234754743,0.234798263,0,0.234838143,0,0,0,1
0.947092,16,2.44812,-3.548610449,0.483073145,-2.243910074,-0.68845433,-1.550446153,0.457183063,0.581552207,-0.547743797,-2.093384504,-0.284079045,4.937607354,2416.582257,237.997818,27.28304502,888.0373936,652,232,3.761677987,916.8200194,0.053002669,0.058764957,60,0.059364883,0.841101952,0.859505619,135,0.860200283,0.050131212,0.054609559,60,0.055477823,0.686996212,0.700708201,60,0.703296356,0.166779755,0.166782543,150,0.166862788,0.827916059,0.831044744,135,0.831521435,0.686996212,0.700708201,60,0.703296356,0.97539964,0.977689765,135,0.97792315,0.975221258,0.977582153,135,0.977803968,0.197421507,0.197250321,0,0.197525787,0.686996212,0.700708201,60,0.703296356,0.614116351,0.620206348,135,0.620438041,0.166779755,0.166782543,150,0.166862788,0,0,0,1
